Date,HargaJual,HargaBeli,Inflasi,HargaMinyak,KursJual,KursBeli,Tanggal,Bulan,Tahun
22/06/2020,797000,907000,1.96,40.46,14280.0,14138.0,22.0,6.0,2020.0
21/06/2020,794000,905000,1.96,39.75,14313.0,14171.0,21.0,6.0,2020.0
20/06/2020,794000,905000,1.96,39.75,14313.0,14171.0,20.0,6.0,2020.0
19/06/2020,784000,895000,1.96,39.75,14313.0,14171.0,19.0,6.0,2020.0
18/06/2020,790000,900000,1.96,38.84,14257.0,14115.0,18.0,6.0,2020.0
17/06/2020,784000,895000,1.96,37.96,14305.0,14163.0,17.0,6.0,2020.0
16/06/2020,787000,898000,1.96,38.38,14226.0,14084.0,16.0,6.0,2020.0
15/06/2020,793000,902000,1.96,37.12,14299.0,14157.0,15.0,6.0,2020.0
14/06/2020,791000,900000,1.96,36.26,14393.0,14249.0,14.0,6.0,2020.0
13/06/2020,791000,900000,1.96,36.26,14393.0,14249.0,13.0,6.0,2020.0
12/6/2020,777000,886000,1.96,36.26,14393.0,14249.0,12.0,6.0,2020.0
11/6/2020,784000,893000,1.96,36.34,14393.0,14249.0,11.0,6.0,2020.0
10/6/2020,769000,881000,1.96,39.6,14786.0,14638.0,10.0,6.0,2020.0
9/6/2020,761000,875000,1.96,38.94,14660.0,14514.0,9.0,6.0,2020.0
8/6/2020,762000,876000,1.96,38.19,14660.0,14514.0,8.0,6.0,2020.0
7/6/2020,762000,876000,1.96,39.55,14620.0,14474.0,7.0,6.0,2020.0
6/6/2020,762000,876000,1.96,39.55,15203.0,15051.0,6.0,6.0,2020.0
5/6/2020,778000,888000,1.96,39.55,15203.0,15051.0,5.0,6.0,2020.0
4/6/2020,776000,887000,1.96,37.41,16639.0,16473.0,4.0,6.0,2020.0
3/6/2020,801000,904000,1.96,37.29,14338.0,14196.0,3.0,6.0,2020.0
2/6/2020,823000,920000,1.96,36.81,13730.0,13594.0,2.0,6.0,2020.0
1/6/2020,815000,914000,1.96,35.44,14031.0,13891.0,1.0,6.0,2020.0
31/05/2020,815000,914000,2.19,35.49,14807.0,14659.0,31.0,5.0,2020.0
30/05/2020,815000,914000,2.19,35.49,14807.0,14659.0,30.0,5.0,2020.0
29/05/2020,813000,913000,2.19,35.49,14807.0,14659.0,29.0,5.0,2020.0
28/05/2020,808000,908000,2.19,33.71,14843.0,14695.0,28.0,5.0,2020.0
27/05/2020,808000,909000,2.19,32.81,14835.0,14687.0,27.0,5.0,2020.0
26/05/2020,816000,917000,2.19,34.35,14848.0,14700.0,26.0,5.0,2020.0
25/05/2020,815000,916000,2.19,33.92,14859.0,14711.0,25.0,5.0,2020.0
24/05/2020,815000,916000,2.19,32.9,14859.0,14711.0,24.0,5.0,2020.0
23/05/2020,815000,916000,2.19,33.25,14859.0,14711.0,23.0,5.0,2020.0
22/05/2020,815000,916000,2.19,33.25,14859.0,14711.0,22.0,5.0,2020.0
21/05/2020,824000,926000,2.19,33.92,14859.0,14711.0,21.0,5.0,2020.0
20/05/2020,824000,926000,2.19,33.49,14859.0,14711.0,20.0,5.0,2020.0
19/05/2020,822000,924000,2.19,32.5,14897.0,14749.0,19.0,5.0,2020.0
18/05/2020,831000,934000,2.19,31.82,14959.0,14811.0,18.0,5.0,2020.0
17/05/2020,825000,919000,2.19,29.43,14984.0,14834.0,17.0,5.0,2020.0
16/05/2020,825000,919000,2.19,29.43,14984.0,14834.0,16.0,5.0,2020.0
15/05/2020,823000,917000,2.19,29.43,14984.0,14834.0,15.0,5.0,2020.0
14/05/2020,815000,910000,2.19,27.56,15021.0,14871.0,14.0,5.0,2020.0
13/05/2020,812000,908000,2.19,25.29,14961.0,14813.0,13.0,5.0,2020.0
12/5/2020,806000,903000,2.19,25.78,14511.0,14367.0,12.0,5.0,2020.0
11/5/2020,812000,911000,2.19,24.14,14511.0,14367.0,11.0,5.0,2020.0
10/5/2020,812000,911000,2.19,24.74,14941.0,14793.0,10.0,5.0,2020.0
9/5/2020,812000,911000,2.19,24.74,14696.0,14550.0,9.0,5.0,2020.0
8/5/2020,819000,918000,2.19,24.74,14696.0,14550.0,8.0,5.0,2020.0
7/5/2020,813000,913000,2.19,23.55,14171.0,14030.0,7.0,5.0,2020.0
6/5/2020,813000,913000,2.19,23.99,14171.0,14030.0,6.0,5.0,2020.0
5/5/2020,812000,913000,2.19,24.56,15180.0,15028.0,5.0,5.0,2020.0
4/5/2020,813000,914000,2.19,20.39,14239.0,14097.0,4.0,5.0,2020.0
3/5/2020,817000,916000,2.19,19.78,14239.0,14097.0,3.0,5.0,2020.0
2/5/2020,817000,916000,2.19,19.78,13786.0,13648.0,2.0,5.0,2020.0
1/5/2020,829000,928000,2.19,19.78,15233.0,15081.0,1.0,5.0,2020.0
30/04/2020,829000,928000,2.67,18.84,15233.0,15081.0,30.0,4.0,2020.0
29/04/2020,829000,928000,2.67,15.06,15492.0,15338.0,29.0,4.0,2020.0
28/04/2020,834000,935000,2.67,12.34,15565.0,15411.0,28.0,4.0,2020.0
27/04/2020,838000,939000,2.67,12.78,15669.0,15513.0,27.0,4.0,2020.0
26/04/2020,842000,943000,2.67,16.94,15233.0,15081.0,26.0,4.0,2020.0
25/04/2020,842000,943000,2.67,16.94,15233.0,15081.0,25.0,4.0,2020.0
24/04/2020,843000,944000,2.67,16.94,15233.0,15081.0,24.0,4.0,2020.0
23/04/2020,833000,934000,2.67,16.5,15708.0,15552.0,23.0,4.0,2020.0
22/04/2020,827000,928000,2.67,13.78,15645.0,15489.0,22.0,4.0,2020.0
21/04/2020,823000,924000,2.67,10.01,15721.0,15565.0,21.0,4.0,2020.0
20/04/2020,816000,917000,2.67,-37.63,15621.0,15465.0,20.0,4.0,2020.0
19/04/2020,825000,927000,2.67,18.27,15581.0,15425.0,19.0,4.0,2020.0
18/04/2020,825000,927000,2.67,18.27,15581.0,15425.0,18.0,4.0,2020.0
17/04/2020,840000,942000,2.67,18.27,15581.0,15425.0,17.0,4.0,2020.0
16/04/2020,837000,939000,2.67,19.87,15866.0,15708.0,16.0,4.0,2020.0
15/04/2020,840000,943000,2.67,19.87,15786.0,15628.0,15.0,4.0,2020.0
14/04/2020,844000,948000,2.67,20.11,15801.0,15643.0,14.0,4.0,2020.0
13/04/2020,848000,952000,2.67,22.41,15919.0,15761.0,13.0,4.0,2020.0
12/4/2020,846000,951000,2.67,22.76,14253.0,14111.0,12.0,4.0,2020.0
11/4/2020,846000,951000,2.67,22.76,14630.0,14484.0,11.0,4.0,2020.0
10/4/2020,836000,938000,2.67,22.76,14866.0,14718.0,10.0,4.0,2020.0
9/4/2020,836000,938000,2.67,22.76,14866.0,14718.0,9.0,4.0,2020.0
8/4/2020,845000,946000,2.67,25.09,14770.0,14624.0,8.0,4.0,2020.0
7/4/2020,862000,963000,2.67,23.63,14236.0,14094.0,7.0,4.0,2020.0
6/4/2020,832000,931000,2.67,26.08,14236.0,14094.0,6.0,4.0,2020.0
5/4/2020,835000,934000,2.67,28.34,15148.0,14998.0,5.0,4.0,2020.0
4/4/2020,835000,934000,2.67,28.34,14242.0,14100.0,4.0,4.0,2020.0
3/4/2020,845000,944000,2.67,28.34,14242.0,14100.0,3.0,4.0,2020.0
2/4/2020,822000,918000,2.67,25.32,13829.0,13691.0,2.0,4.0,2020.0
1/4/2020,818000,911000,2.67,20.31,16449.0,16285.0,1.0,4.0,2020.0
31/03/2020,832000,924000,2.96,20.48,16449.0,16285.0,31.0,3.0,2020.0
30/03/2020,835000,926000,2.96,20.09,16418.0,16254.0,30.0,3.0,2020.0
29/03/2020,835000,924000,2.96,21.51,16311.0,16149.0,29.0,3.0,2020.0
28/03/2020,835000,924000,2.96,21.51,16311.0,16149.0,28.0,3.0,2020.0
27/03/2020,835000,924000,2.96,21.51,16311.0,16149.0,27.0,3.0,2020.0
26/03/2020,837000,924000,2.96,22.6,16410.0,16246.0,26.0,3.0,2020.0
25/03/2020,836000,919000,2.96,24.49,16568.0,16404.0,25.0,3.0,2020.0
24/03/2020,836000,919000,2.96,24.01,16568.0,16404.0,24.0,3.0,2020.0
23/03/2020,780000,861000,2.96,23.36,16691.0,16525.0,23.0,3.0,2020.0
22/03/2020,791000,870000,2.96,22.43,16354.0,16192.0,22.0,3.0,2020.0
21/03/2020,791000,870000,2.96,22.43,16354.0,16192.0,21.0,3.0,2020.0
20/03/2020,743000,824000,2.96,22.43,16354.0,16192.0,20.0,3.0,2020.0
19/03/2020,732000,814000,2.96,25.22,15791.0,15633.0,19.0,3.0,2020.0
18/03/2020,745000,826000,2.96,20.37,15299.0,15147.0,18.0,3.0,2020.0
17/03/2020,719000,801000,2.96,26.95,15158.0,15008.0,17.0,3.0,2020.0
16/03/2020,741000,819000,2.96,28.7,14892.0,14744.0,16.0,3.0,2020.0
15/03/2020,730000,809000,2.96,31.73,14889.0,14741.0,15.0,3.0,2020.0
14/03/2020,730000,809000,2.96,31.73,14889.0,14741.0,14.0,3.0,2020.0
13/03/2020,734000,812000,2.96,31.73,14889.0,14741.0,13.0,3.0,2020.0
12/3/2020,756000,831000,2.96,31.5,14248.0,14106.0,12.0,3.0,2020.0
11/3/2020,764000,839000,2.96,32.98,14682.0,14536.0,11.0,3.0,2020.0
10/3/2020,767000,842000,2.96,34.36,14892.0,14744.0,10.0,3.0,2020.0
9/3/2020,776000,851000,2.96,31.13,14892.0,14744.0,9.0,3.0,2020.0
8/3/2020,765000,842000,2.96,41.28,14787.0,14639.0,8.0,3.0,2020.0
7/3/2020,765000,842000,2.96,41.28,14639.0,14493.0,7.0,3.0,2020.0
6/3/2020,760000,837000,2.96,41.28,14316.0,14174.0,6.0,3.0,2020.0
5/3/2020,744000,822000,2.96,45.9,16546.0,16382.0,5.0,3.0,2020.0
4/3/2020,749000,827000,2.96,46.78,16546.0,16382.0,4.0,3.0,2020.0
3/3/2020,737000,815000,2.96,47.18,14293.0,14151.0,3.0,3.0,2020.0
2/3/2020,732000,810000,2.96,46.75,13795.0,13657.0,2.0,3.0,2020.0
1/3/2020,728000,806000,2.96,44.76,13969.0,13830.0,1.0,3.0,2020.0
29/02/2020,728000,806000,2.98,44.76,14305.0,14163.0,29.0,2.0,2020.0
28/02/2020,738000,816000,2.98,44.76,14305.0,14163.0,28.0,2.0,2020.0
27/02/2020,735000,813000,2.98,47.09,14088.0,13948.0,27.0,2.0,2020.0
26/02/2020,730000,808000,2.98,48.73,14036.0,13896.0,26.0,2.0,2020.0
25/02/2020,731000,809000,2.98,49.9,13962.0,13824.0,25.0,2.0,2020.0
24/02/2020,731000,809000,2.98,51.43,13932.0,13794.0,24.0,2.0,2020.0
23/02/2020,725000,804000,2.98,53.38,13846.0,13708.0,23.0,2.0,2020.0
22/02/2020,725000,804000,2.98,53.38,13846.0,13708.0,22.0,2.0,2020.0
21/02/2020,714000,793000,2.98,53.38,13846.0,13708.0,21.0,2.0,2020.0
20/02/2020,708000,788000,2.98,53.78,13804.0,13666.0,20.0,2.0,2020.0
19/02/2020,702000,783000,2.98,53.29,13786.0,13648.0,19.0,2.0,2020.0
18/02/2020,697000,779000,2.98,52.05,13744.0,13608.0,18.0,2.0,2020.0
17/02/2020,696000,779000,2.98,52.2,13761.0,13625.0,17.0,2.0,2020.0
16/02/2020,697000,780000,2.98,52.36,13776.0,13638.0,16.0,2.0,2020.0
15/02/2020,697000,780000,2.98,52.05,13776.0,13638.0,15.0,2.0,2020.0
14/02/2020,692000,777000,2.98,52.05,13776.0,13638.0,14.0,2.0,2020.0
13/02/2020,689000,774000,2.98,51.42,13747.0,13611.0,13.0,2.0,2020.0
12/2/2020,689000,774000,2.98,51.17,14235.0,14093.0,12.0,2.0,2020.0
11/2/2020,692000,776000,2.98,49.94,14792.0,14644.0,11.0,2.0,2020.0
10/2/2020,690000,775000,2.98,49.57,14964.0,14816.0,10.0,2.0,2020.0
9/2/2020,687000,772000,2.98,50.32,14878.0,14730.0,9.0,2.0,2020.0
8/2/2020,687000,772000,2.98,50.32,14589.0,14443.0,8.0,2.0,2020.0
7/2/2020,687000,772000,2.98,50.32,14589.0,14443.0,7.0,2.0,2020.0
6/2/2020,685000,770000,2.98,50.95,14575.0,14429.0,6.0,2.0,2020.0
5/2/2020,687000,771000,2.98,50.75,16825.0,16657.0,5.0,2.0,2020.0
4/2/2020,695000,778000,2.98,49.61,16825.0,16657.0,4.0,2.0,2020.0
3/2/2020,696000,779000,2.98,50.11,14485.0,14341.0,3.0,2.0,2020.0
2/2/2020,697000,781000,2.98,51.56,13964.0,13826.0,2.0,2.0,2020.0
1/2/2020,697000,781000,2.98,51.56,13964.0,13826.0,1.0,2.0,2020.0
31/01/2020,690000,774000,2.68,51.56,13730.0,13594.0,31.0,1.0,2020.0
30/01/2020,690000,774000,2.68,52.14,13720.0,13584.0,30.0,1.0,2020.0
29/01/2020,687000,771000,2.68,53.33,13702.0,13566.0,29.0,1.0,2020.0
28/01/2020,690000,774000,2.68,53.48,13715.0,13579.0,28.0,1.0,2020.0
27/01/2020,690000,774000,2.68,53.14,13680.0,13544.0,27.0,1.0,2020.0
26/01/2020,683000,768000,2.68,54.19,13700.0,13564.0,26.0,1.0,2020.0
25/01/2020,683000,768000,2.68,54.19,13700.0,13564.0,25.0,1.0,2020.0
24/01/2020,683000,768000,2.68,54.19,13700.0,13564.0,24.0,1.0,2020.0
23/01/2020,686000,772000,2.68,55.59,13694.0,13558.0,23.0,1.0,2020.0
22/01/2020,683000,769000,2.68,56.74,13746.0,13610.0,22.0,1.0,2020.0
21/01/2020,684000,771000,2.68,58.34,13726.0,13590.0,21.0,1.0,2020.0
20/01/2020,682000,769000,2.68,58.73,13722.0,13586.0,20.0,1.0,2020.0
19/01/2020,682000,770000,2.68,59.27,13716.0,13580.0,19.0,1.0,2020.0
18/01/2020,682000,770000,2.68,58.54,13716.0,13580.0,18.0,1.0,2020.0
17/01/2020,680000,768000,2.68,58.54,13716.0,13580.0,17.0,1.0,2020.0
16/01/2020,685000,772000,2.68,58.52,13726.0,13590.0,16.0,1.0,2020.0
15/01/2020,679000,767000,2.68,57.81,13775.0,13637.0,15.0,1.0,2020.0
14/01/2020,679000,767000,2.68,58.23,13722.0,13586.0,14.0,1.0,2020.0
13/01/2020,692000,778000,2.68,58.08,13777.0,13639.0,13.0,1.0,2020.0
12/1/2020,693000,780000,2.68,59.04,14249.0,14107.0,12.0,1.0,2020.0
11/1/2020,693000,780000,2.68,59.04,14950.0,14802.0,11.0,1.0,2020.0
10/1/2020,690000,777000,2.68,59.04,14950.0,14802.0,10.0,1.0,2020.0
9/1/2020,696000,782000,2.68,59.56,14688.0,14542.0,9.0,1.0,2020.0
8/1/2020,714000,799000,2.68,59.61,14413.0,14269.0,8.0,1.0,2020.0
7/1/2020,700000,784000,2.68,62.7,14413.0,14269.0,7.0,1.0,2020.0
6/1/2020,700000,783000,2.68,63.27,14030.0,13891.0,6.0,1.0,2020.0
5/1/2020,693000,774000,2.68,63.05,13968.0,13829.0,5.0,1.0,2020.0
4/1/2020,693000,774000,2.68,63.05,13968.0,13829.0,4.0,1.0,2020.0
3/1/2020,683000,766000,2.68,63.05,13968.0,13829.0,3.0,1.0,2020.0
2/1/2020,678000,762000,2.68,61.18,13964.0,13825.0,2.0,1.0,2020.0
1/1/2020,678000,762000,2.68,61.33,13970.0,13831.0,1.0,1.0,2020.0
30/12/2019,678000,762000,2.72,61.68,14014.73,13875.28,30.0,12.0,2019.0
29/12/2019,678000,762000,2.72,61.72,14025.78,13886.22,29.0,12.0,2019.0
28/12/2019,678000,762000,2.72,61.72,14025.78,13886.22,28.0,12.0,2019.0
27/12/2019,678000,762000,2.72,61.72,14025.78,13886.22,27.0,12.0,2019.0
26/12/2019,673000,758000,2.72,61.68,14051.91,13912.09,26.0,12.0,2019.0
25/12/2019,665000,752000,2.72,60.52,14047.89,13908.11,25.0,12.0,2019.0
24/12/2019,665000,752000,2.72,60.52,14047.89,13908.11,24.0,12.0,2019.0
23/12/2019,665000,752000,2.72,60.52,14047.89,13908.11,23.0,12.0,2019.0
21/12/2019,665000,752000,2.72,60.44,14062.97,13923.04,21.0,12.0,2019.0
20/12/2019,664000,751000,2.72,60.44,14062.97,13923.04,20.0,12.0,2019.0
19/12/2019,664000,751000,2.72,61.22,14052.92,13913.09,19.0,12.0,2019.0
18/12/2019,664500,752000,2.72,60.93,14077.04,13936.97,18.0,12.0,2019.0
17/12/2019,664000,751000,2.72,60.94,14088.09,13947.91,17.0,12.0,2019.0
16/12/2019,662500,749000,2.72,60.21,14051.91,13912.09,16.0,12.0,2019.0
15/12/2019,663000,750000,2.72,60.07,14051.91,13912.09,15.0,12.0,2019.0
14/12/2019,663000,750000,2.72,60.07,14051.91,13912.09,14.0,12.0,2019.0
13/12/2019,661000,746000,2.72,60.07,14051.91,13912.09,13.0,12.0,2019.0
12/12/2019,664500,750000,2.72,59.18,14112.21,13971.79,12.0,12.0,2019.0
11/12/2019,658500,744000,2.72,58.76,14095.13,13954.88,11.0,12.0,2019.0
10/12/2019,658000,743000,2.72,59.24,14074.02,13933.98,10.0,12.0,2019.0
9/12/2019,659000,744000,2.72,59.02,14091.11,13950.9,9.0,12.0,2019.0
8/12/2019,662500,747000,2.72,59.2,14107.19,13966.82,8.0,12.0,2019.0
7/12/2019,662500,747000,2.72,59.2,14107.19,13966.82,7.0,12.0,2019.0
6/12/2019,668000,751000,2.72,59.2,14107.19,13966.82,6.0,12.0,2019.0
5/12/2019,669500,752000,2.72,58.43,14164.47,14023.53,5.0,12.0,2019.0
4/12/2019,670500,753000,2.72,58.43,14195.63,14054.38,4.0,12.0,2019.0
3/12/2019,663000,747000,2.72,56.1,14200.65,14059.35,3.0,12.0,2019.0
2/12/2019,661500,746000,2.72,55.96,14192.61,14051.39,2.0,12.0,2019.0
1/12/2019,663500,747000,2.72,55.17,14172.51,14031.49,1.0,12.0,2019.0
30/11/2019,663500,747000,3.0,55.17,14172.51,14031.49,30.0,11.0,2019.0
29/11/2019,659500,744000,3.0,55.17,14172.51,14031.49,29.0,11.0,2019.0
28/11/2019,659500,744000,3.0,58.08,14169.5,14028.51,28.0,11.0,2019.0
27/11/2019,661000,745000,3.0,58.11,14166.48,14025.52,27.0,11.0,2019.0
26/11/2019,658000,743000,3.0,58.41,14151.41,14010.6,26.0,11.0,2019.0
25/11/2019,661500,747000,3.0,58.01,14161.46,14020.55,25.0,11.0,2019.0
24/11/2019,662000,747000,3.0,57.77,14170.5,14029.5,24.0,11.0,2019.0
23/11/2019,662000,747000,3.0,57.77,14170.5,14029.5,23.0,11.0,2019.0
22/11/2019,664000,748000,3.0,57.77,14170.5,14029.5,22.0,11.0,2019.0
21/11/2019,667000,751000,3.0,58.58,14182.56,14041.44,21.0,11.0,2019.0
20/11/2019,667000,751000,3.0,57.11,14167.49,14026.52,20.0,11.0,2019.0
19/11/2019,665000,749000,3.0,55.21,14161.46,14020.55,19.0,11.0,2019.0
18/11/2019,664000,748000,3.0,57.05,14145.38,14004.63,18.0,11.0,2019.0
17/11/2019,664000,747000,3.0,57.72,14139.35,13998.66,17.0,11.0,2019.0
16/11/2019,664000,747000,3.0,57.72,14139.35,13998.66,16.0,11.0,2019.0
15/11/2019,665500,748000,3.0,57.72,14139.35,13998.66,15.0,11.0,2019.0
14/11/2019,662000,746000,3.0,56.77,14168.49,14027.51,14.0,11.0,2019.0
13/11/2019,658500,743000,3.0,57.12,14152.41,14011.59,13.0,11.0,2019.0
12/11/2019,656500,741000,3.0,56.8,14129.3,13988.71,12.0,11.0,2019.0
11/11/2019,658000,742000,3.0,56.86,14110.2,13969.8,11.0,11.0,2019.0
10/11/2019,658000,741000,3.0,57.24,14090.1,13949.9,10.0,11.0,2019.0
9/11/2019,658000,741000,3.0,57.24,14090.1,13949.9,9.0,11.0,2019.0
8/11/2019,661000,745000,3.0,57.24,14090.1,13949.9,8.0,11.0,2019.0
7/11/2019,669500,750000,3.0,57.15,14110.2,13969.8,7.0,11.0,2019.0
6/11/2019,669500,750000,3.0,56.35,14061.96,13922.04,6.0,11.0,2019.0
5/11/2019,678000,758000,3.0,57.23,14101.16,13960.85,5.0,11.0,2019.0
4/11/2019,683000,763000,3.0,56.54,14072.01,13931.99,4.0,11.0,2019.0
3/11/2019,684000,764000,3.0,56.2,14136.33,13995.67,3.0,11.0,2019.0
2/11/2019,684000,764000,3.0,56.2,14136.33,13995.67,2.0,11.0,2019.0
1/11/2019,684000,764000,3.0,56.2,14136.33,13995.67,1.0,11.0,2019.0
31/10/2019,674000,755000,3.13,54.18,14078.04,13937.96,31.0,10.0,2019.0
30/10/2019,670900,751000,3.13,55.06,14114.22,13973.78,30.0,10.0,2019.0
29/10/2019,671000,752000,3.13,55.54,14098.14,13957.86,29.0,10.0,2019.0
28/10/2019,679000,757000,3.13,55.81,14093.11,13952.89,28.0,10.0,2019.0
27/10/2019,679000,757000,3.13,56.66,14134.32,13993.68,27.0,10.0,2019.0
26/10/2019,679000,757000,3.13,56.66,14134.32,13993.68,26.0,10.0,2019.0
25/10/2019,675000,754000,3.13,56.66,14134.32,13993.68,25.0,10.0,2019.0
24/10/2019,673000,752000,3.13,56.23,14065.98,13926.02,24.0,10.0,2019.0
23/10/2019,672000,751000,3.13,55.97,14121.25,13980.75,23.0,10.0,2019.0
22/10/2019,673000,752000,3.13,54.16,14128.29,13987.71,22.0,10.0,2019.0
21/10/2019,677000,756000,3.13,53.31,14202.66,14061.34,21.0,10.0,2019.0
20/10/2019,678000,756000,3.13,53.78,14210.7,14069.3,20.0,10.0,2019.0
19/10/2019,678000,756000,3.13,53.78,14210.7,14069.3,19.0,10.0,2019.0
18/10/2019,680000,758000,3.13,53.78,14210.7,14069.3,18.0,10.0,2019.0
17/10/2019,679000,758000,3.13,53.93,14242.86,14101.14,17.0,10.0,2019.0
16/10/2019,673000,752000,3.13,53.36,14257.93,14116.07,16.0,10.0,2019.0
15/10/2019,676000,756000,3.13,52.81,14210.7,14069.3,15.0,10.0,2019.0
14/10/2019,675000,754000,3.13,53.59,14196.63,14055.37,14.0,10.0,2019.0
13/10/2019,677000,756000,3.13,54.7,14210.0,14068.0,13.0,10.0,2019.0
12/10/2019,677000,756000,3.13,54.7,14210.0,14068.0,12.0,10.0,2019.0
11/10/2019,679000,758000,3.13,54.7,14210.0,14068.0,11.0,10.0,2019.0
10/10/2019,690000,766000,3.13,53.55,14228.0,14086.0,10.0,10.0,2019.0
9/10/2019,687000,762000,3.13,52.59,14253.0,14111.0,9.0,10.0,2019.0
8/10/2019,679000,756000,3.13,52.63,14241.0,14099.0,8.0,10.0,2019.0
7/10/2019,684000,761000,3.13,52.75,14227.0,14085.0,7.0,10.0,2019.0
6/10/2019,684000,761000,3.13,52.81,14206.0,14064.0,6.0,10.0,2019.0
5/10/2019,684000,761000,3.13,52.81,14206.0,14064.0,5.0,10.0,2019.0
4/10/2019,688000,764000,3.13,52.81,14206.0,14064.0,4.0,10.0,2019.0
3/10/2019,685000,762000,3.13,52.45,14264.0,14122.0,3.0,10.0,2019.0
2/10/2019,676000,755000,3.13,52.64,14278.0,14136.0,2.0,10.0,2019.0
1/10/2019,672000,751000,3.13,53.62,14267.0,14125.0,1.0,10.0,2019.0
30/09/2019,683000,761000,3.39,54.07,14245.0,14103.0,30.0,9.0,2019.0
29/09/2019,684000,761000,3.39,55.91,14268.0,14126.0,29.0,9.0,2019.0
28/09/2019,684000,761000,3.39,55.91,14268.0,14126.0,28.0,9.0,2019.0
27/09/2019,685000,762000,3.39,55.91,14268.0,14126.0,27.0,9.0,2019.0
26/09/2019,685000,762000,3.39,56.41,14233.0,14091.0,26.0,9.0,2019.0
25/09/2019,693000,769000,3.39,56.49,14205.0,14063.0,25.0,9.0,2019.0
24/09/2019,688000,765000,3.39,57.29,14169.0,14029.0,24.0,9.0,2019.0
23/09/2019,685000,762000,3.39,58.64,14147.0,14007.0,23.0,9.0,2019.0
22/09/2019,687000,763000,3.39,58.09,14155.0,14015.0,22.0,9.0,2019.0
21/09/2019,687000,763000,3.39,58.09,14155.0,14015.0,21.0,9.0,2019.0
20/09/2019,680000,756000,3.39,58.09,14155.0,14015.0,20.0,9.0,2019.0
19/09/2019,675000,752000,3.39,58.13,14169.0,14029.0,19.0,9.0,2019.0
18/09/2019,680000,757000,3.39,58.11,14150.0,14010.0,18.0,9.0,2019.0
17/09/2019,675000,753000,3.39,59.34,14171.0,14029.0,17.0,9.0,2019.0
16/09/2019,676000,753000,3.39,62.9,14090.0,13950.0,16.0,9.0,2019.0
15/09/2019,668000,745000,3.39,54.85,14020.0,13880.0,15.0,9.0,2019.0
14/09/2019,668000,745000,3.39,54.85,14020.0,13880.0,14.0,9.0,2019.0
13/09/2019,676000,753000,3.39,54.85,14020.0,13880.0,13.0,9.0,2019.0
12/9/2019,676000,752000,3.39,55.09,14122.0,13982.0,12.0,9.0,2019.0
11/9/2019,675000,751000,3.39,55.75,14133.0,13993.0,11.0,9.0,2019.0
10/9/2019,678000,754000,3.39,57.4,14101.0,13961.0,10.0,9.0,2019.0
9/9/2019,682000,758000,3.39,57.85,14162.0,14022.0,9.0,9.0,2019.0
8/9/2019,684000,759000,3.39,56.52,14211.0,14069.0,8.0,9.0,2019.0
7/9/2019,684000,759000,3.39,56.52,14211.0,14069.0,7.0,9.0,2019.0
6/9/2019,688000,765000,3.39,56.52,14211.0,14069.0,6.0,9.0,2019.0
5/9/2019,700000,775000,3.39,56.3,14224.0,14082.0,5.0,9.0,2019.0
4/9/2019,699000,775000,3.39,56.26,14289.0,14147.0,4.0,9.0,2019.0
3/9/2019,691000,765000,3.39,53.94,14288.0,14146.0,3.0,9.0,2019.0
2/9/2019,695000,768000,3.39,54.66,14261.0,14119.0,2.0,9.0,2019.0
1/9/2019,690000,763000,3.39,54.8,14308.0,14166.0,1.0,9.0,2019.0
31/08/2019,690000,763000,3.49,55.1,14308.0,14166.0,31.0,8.0,2019.0
30/08/2019,693000,766000,3.49,55.1,14308.0,14166.0,30.0,8.0,2019.0
29/08/2019,699000,771000,3.49,56.71,14325.0,14183.0,29.0,8.0,2019.0
28/08/2019,698000,772000,3.49,55.78,14334.0,14192.0,28.0,8.0,2019.0
27/08/2019,694000,766500,3.49,54.93,14306.0,14164.0,27.0,8.0,2019.0
26/08/2019,700000,774000,3.49,53.64,14332.0,14190.0,26.0,8.0,2019.0
25/08/2019,692000,765000,3.49,54.17,14320.0,14178.0,25.0,8.0,2019.0
24/08/2019,692000,765000,3.49,54.17,14320.0,14178.0,24.0,8.0,2019.0
23/08/2019,679000,751000,3.49,54.17,14320.0,14178.0,23.0,8.0,2019.0
22/08/2019,683000,755000,3.49,55.35,14305.0,14163.0,22.0,8.0,2019.0
21/08/2019,684000,756000,3.49,55.68,14330.0,14188.0,21.0,8.0,2019.0
20/08/2019,678000,749000,3.49,56.34,14333.0,14191.0,20.0,8.0,2019.0
19/08/2019,684000,757000,3.49,56.21,14274.0,14132.0,19.0,8.0,2019.0
18/08/2019,688000,759000,3.49,54.87,14329.0,14187.0,18.0,8.0,2019.0
17/08/2019,688000,759000,3.49,54.87,14329.0,14187.0,17.0,8.0,2019.0
16/08/2019,694000,766000,3.49,54.87,14329.0,14187.0,16.0,8.0,2019.0
15/08/2019,687000,759000,3.49,54.47,14367.0,14225.0,15.0,8.0,2019.0
